x,y,z,yaw,velocity,change_flag
234.9539,-113.2389,-1.2738,0.158,28.9072,0
236.5481,-112.9969,-1.2415,0.1585,28.7261,0
238.0965,-112.7509,-1.2221,0.1592,28.0247,0
239.6567,-112.5113,-1.2047,0.1611,28.4881,0
241.1846,-112.2785,-1.1727,0.1618,27.7944,0
242.702,-112.0368,-1.1663,0.1631,27.6776,0
244.2072,-111.7886,-1.1505,0.1632,26.8297,0
245.6732,-111.5346,-1.1072,0.1644,26.9254,0
247.1002,-111.287,-1.1365,0.1652,25.8012,0
248.4828,-111.0883,-1.0888,0.1688,25.2026,0
249.8556,-110.8411,-1.0467,0.1709,24.8898,0
251.1662,-110.621,-1.0614,0.1722,24.1621,0
252.4236,-110.3967,-1.0252,0.1721,22.7836,0
253.6691,-110.2028,-1.0083,0.1723,22.5491,0
254.8452,-109.982,-0.993,0.1715,20.8174,0
256.0013,-109.7945,-0.9531,0.1727,20.8513,0
257.0955,-109.5869,-0.96,0.1727,19.6069,0
258.1343,-109.3928,-0.9316,0.1762,18.4907,0
259.571,-109.1357,-0.9244,0.1825,17.2171,0
260.8922,-108.8711,-0.8702,0.1936,15.8215,0
262.0914,-108.6099,-0.8762,0.2133,14.0192,0
263.1976,-108.339,-0.8535,0.2474,12.9994,0
264.2782,-108.0146,-0.8455,0.2948,12.969,0
265.2567,-107.6975,-0.8327,0.3563,11.8981,0
266.4441,-107.2819,-0.81,0.46,11.4315,0
267.5571,-106.7247,-0.7798,0.5901,10.9976,0
268.5359,-106.0615,-0.7366,0.7286,10.5608,0
269.3885,-105.2696,-0.7269,0.874,9.9874,0
270.0898,-104.396,-0.6979,1.0312,10.1707,0
270.6353,-103.4683,-0.6737,1.191,9.6164,0
271.0365,-102.5008,-0.6372,1.3386,9.6268,0
271.2694,-101.5063,-0.6336,1.4735,9.0424,0
271.3669,-100.4773,-0.6199,1.6007,8.7893,0
271.3493,-99.3785,-0.6069,1.7172,9.8976,0
271.2462,-98.2265,-0.5479,1.8175,10.0527,0
270.9685,-97.1788,-0.5629,1.8839,9.7384,0
270.609,-96.1367,-0.5568,1.9116,10.4789,0
270.1884,-94.9668,-0.5246,1.9157,10.586,0
269.8531,-94.0082,-0.4856,1.914,12.5118,0
269.505,-93.0114,-0.496,1.9106,13.0796,0
269.1345,-91.9523,-0.4776,1.9082,13.3621,0
268.7464,-90.8426,-0.4338,1.902,14.1112,0
268.3376,-89.6443,-0.4409,1.8953,15.5486,0
267.9179,-88.3766,-0.4117,1.8888,16.3359,0
267.4852,-87.0329,-0.3882,1.882,16.6374,0
267.1741,-86.0676,-0.3616,1.8785,17.6228,0
266.8675,-85.0615,-0.3539,1.8744,19.6612,0
266.5509,-84.052,-0.3399,1.8695,19.0523,0
266.2208,-82.9841,-0.2958,1.8637,20.4203,0
265.8902,-81.8602,-0.2898,1.8586,21.3026,0
265.5633,-80.7111,-0.2696,1.8521,21.4339,0
265.2336,-79.5258,-0.2422,1.8453,21.8707,0
264.8925,-78.2965,-0.2245,1.8379,23.2388,0
264.5474,-77.0153,-0.2013,1.8308,23.4837,0
264.2089,-75.6936,-0.1729,1.8235,25.2261,0
263.8631,-74.3363,-0.1591,1.8168,24.8165,0
263.5259,-72.9429,-0.113,1.809,26.2303,0
263.1693,-71.4878,-0.1142,1.802,27.9907,0
262.8639,-70.0128,-0.0374,1.795,27.1043,0
262.5233,-68.5133,-0.0244,1.7877,27.255,0
262.1965,-66.9878,-0.0058,1.7808,27.9697,0
261.8672,-65.4277,0.034,1.7731,28.1887,0
261.5837,-63.8441,0.0719,1.7656,28.7719,0
261.2818,-62.2814,0.1111,1.7601,28.2911,0
260.9713,-60.7217,0.1514,1.7574,28.8132,0
260.6728,-59.1452,0.206,1.7554,28.0736,0
260.408,-57.5389,0.1725,1.7555,28.0876,0
260.1523,-55.9944,0.2595,1.7557,28.2902,0
259.8632,-54.4191,0.2883,1.7568,29.123,0
259.5642,-52.8665,0.2928,1.7587,28.0212,0
259.2646,-51.3413,0.3374,1.7601,28.4697,0
258.9893,-49.7637,0.3481,1.7588,28.8624,0
258.7343,-48.2052,0.3567,1.7575,27.86,0
258.4461,-46.6687,0.4237,1.7568,28.5916,0
258.1727,-45.1073,0.46,1.7562,28.2335,0
257.8931,-43.5757,0.5047,1.7564,28.0592,0
257.626,-42.002,0.516,1.7567,28.5186,0
257.3484,-40.4452,0.5268,1.7575,27.4411,0
257.0583,-38.8943,0.5864,1.758,28.9729,0
256.8057,-37.3481,0.6241,1.7585,28.6151,0
256.5117,-35.8299,0.6624,1.7594,28.0038,0
256.2299,-34.2717,0.692,1.7595,28.8224,0
255.9477,-32.7732,0.7025,1.76,26.7278,0
255.6752,-31.2505,0.7514,1.7607,28.3076,0
255.3799,-29.7202,0.7603,1.7602,28.1646,0
255.1006,-28.1806,0.77,1.7593,27.6839,0
254.8396,-26.6962,0.7721,1.7573,27.0416,0
254.5626,-25.197,0.8393,1.756,27.2136,0
254.2829,-23.7074,0.8732,1.7532,27.7843,0
254.0153,-22.2185,0.9103,1.7515,27.5708,0
253.7561,-20.7365,0.9339,1.7512,26.9037,0
253.5156,-19.2278,0.9639,1.7524,27.1233,0
253.2528,-17.7746,0.977,1.7557,27.2516,0
252.9799,-16.2864,0.9755,1.7612,27.2199,0
252.7498,-14.8338,1.0145,1.767,26.1841,0
252.4652,-13.424,1.0637,1.7738,25.6018,0
252.1859,-11.9931,1.0853,1.7831,26.5881,0
251.8869,-10.5753,1.1113,1.7932,25.9868,0
251.5683,-9.1798,1.1437,1.8019,25.4274,0
251.2734,-7.8059,1.1827,1.8103,25.9142,0
250.9352,-6.4728,1.1895,1.8193,24.1796,0
250.601,-5.12,1.2333,1.8273,25.5613,0
250.2658,-3.7669,1.2431,1.8326,24.9676,0
249.8891,-2.4886,1.2746,1.8312,24.0096,0
249.5548,-1.1794,1.2692,1.8287,24.1691,0
249.2212,0.1424,1.2883,1.8254,24.6704,0
248.8825,1.4134,1.2968,1.8221,24.1386,0
248.5443,2.6989,1.3301,1.8156,23.8018,0
248.2456,3.9766,1.367,1.8062,23.8512,0
247.9755,5.2232,1.405,1.7971,22.5929,0
247.6895,6.4574,1.4221,1.7913,22.3995,0
247.4287,7.7025,1.4707,1.7889,22.8351,0
247.1867,8.8945,1.4934,1.7891,21.848,0
246.9394,10.0437,1.5171,1.7891,20.4367,0
246.6875,11.2204,1.5444,1.7895,21.6359,0
246.4245,12.3098,1.5621,1.7894,19.7801,0
246.1457,13.3921,1.6134,1.7867,19.8233,0
245.9448,14.4062,1.6451,1.7812,18.6464,0
245.7326,15.4391,1.6335,1.7767,18.77,0
245.4584,16.8964,1.6323,1.7717,17.6508,0
245.1935,18.3372,1.6629,1.7671,17.3248,0
244.9386,19.6068,1.6838,1.7636,15.2979,0
244.7412,20.8301,1.7089,1.7603,14.1909,0
244.5237,21.9253,1.7274,1.7582,13.1049,0
244.3107,23.1906,1.761,1.7558,10.4325,0
244.111,24.3107,1.7719,1.7551,9.7422,0
243.9433,25.3102,1.7696,1.7547,8.6108,0
243.7426,26.3495,1.7806,1.7532,7.0555,0
243.5789,27.3394,1.7986,1.7515,4.6327,0
243.4126,28.3586,1.8013,1.7499,1.7867,0
243.1747,29.4091,1.8144,1.7369,3.9817,0
242.9483,30.4755,1.8591,1.6212,4.9287,0
242.972,31.5647,1.8993,1.4557,6.3587,0
243.2718,32.6017,1.9303,1.2713,6.5155,0
243.718,33.5918,2.0123,1.0901,7.2908,0
244.1033,34.5238,2.0406,0.8943,6.9506,0
244.8864,35.2182,2.0964,0.7333,9.3967,0
245.7286,35.954,2.1382,0.5774,10.4794,0
246.6542,36.4821,2.177,0.4326,8.4085,0
247.7276,36.8751,2.2144,0.3065,11.5792,0
248.8829,37.2624,2.2389,0.2172,11.4398,0
250.0379,37.4473,2.2772,0.1765,10.5408,0
251.0265,37.6521,2.2979,0.1684,11.6573,0
252.3067,37.8678,2.3243,0.1683,12.297,0
253.5758,38.0994,2.3584,0.1706,11.2248,0
254.8577,38.292,2.3834,0.1745,11.4144,0
256.066,38.5093,2.4147,0.1873,11.1961,0
257.2197,38.7047,2.4268,0.2212,10.9823,0
258.1264,39.1936,2.4465,0.2711,9,0
259.1884,39.491,2.4918,0.3553,8.4031,0
260.2883,39.9787,2.5255,0.4726,8.4031,0
261.1807,40.5044,2.5438,0.6147,8.201,0
262.0493,41.1015,2.5836,0.7718,8.4031,0
262.7649,41.804,2.6073,0.9242,9.6643,0
263.3692,42.6153,2.6322,1.0715,9.3907,0
263.8467,43.5321,2.6997,1.2081,9.5265,0
264.2287,44.494,2.7181,1.3372,9.4467,0
264.4648,45.5504,2.7253,1.487,7.2957,0
264.5028,46.7011,2.8018,1.6638,7.3922,0
264.4239,47.8597,2.852,1.7751,7.5991,0
264.2275,49.0041,2.9245,1.8078,6.9193,0
264.0387,50.0034,2.9774,1.8015,7,0
263.7821,51.1001,2.9846,1.7949,7,0
263.4991,52.2558,3.0143,1.7873,8,0
263.3324,53.2624,3.0099,1.7825,9,0
263.0946,54.2692,3.0947,1.7761,10,0
262.865,55.3008,3.0688,1.771,12.9463,0
262.6658,56.4383,3.124,1.7632,14.227,0
262.4318,57.6329,3.1761,1.7548,14.8496,0
262.2054,58.8604,3.2,1.7465,15.2344,0
261.971,60.1749,3.2225,1.7398,16.5814,0
261.7715,61.5061,3.299,1.7338,16.5352,0
261.538,62.8736,3.3261,1.7292,16.9336,0
261.3254,64.3137,3.4095,1.7274,17.6314,0
261.0954,65.7884,3.4539,1.7261,18.3317,0
260.9613,66.8154,3.5027,1.7251,18.4803,0
260.7827,67.8469,3.5389,1.7231,18.9387,0
260.6252,68.8936,3.5578,1.722,19.3397,0
260.4556,70.0114,3.5792,1.7212,20.5079,0
260.2927,71.1182,3.6029,1.7202,20.4166,0
260.1206,72.2572,3.6293,1.7206,20.593,0
259.9717,73.3759,3.668,1.7226,20.621,0
259.8109,74.5144,3.7055,1.7242,20.2163,0
259.645,75.6236,3.7487,1.7257,20.5241,0
259.4694,76.73,3.7956,1.7262,19.3958,0
259.2908,77.8854,3.8206,1.7261,21.174,0
259.1351,79.0211,3.8425,1.7271,20.1551,0
258.9652,80.1302,3.8849,1.7256,20.126,0
258.788,81.2216,3.9019,1.7244,20.1823,0
258.6026,82.3416,3.9534,1.7234,20.3294,0
258.4324,83.4446,3.9795,1.7221,20.1277,0
258.2827,84.5569,4.0148,1.7222,20.0375,0
258.114,85.5883,4.0301,1.7218,18.7936,0
257.9788,86.6851,4.0716,1.7242,19.6448,0
257.8157,87.746,4.0958,1.7263,19.5059,0
257.6559,88.7398,4.1388,1.7291,17.788,0
257.4916,89.7608,4.147,1.7319,18.9268,0
257.3352,90.7868,4.1866,1.7368,18.0961,0
257.1541,91.8232,4.2004,1.742,19.2848,0
256.9126,93.2808,4.2429,1.7516,17.5625,0
256.7323,94.2817,4.2574,1.758,17.4472,0
256.4658,95.6945,4.34,1.7711,17.7622,0
256.2052,97.0676,4.3616,1.7902,16.5494,0
255.9201,98.4807,4.3883,1.8155,16.4032,0
255.5955,99.7936,4.4454,1.846,16.359,0
255.2297,101.0905,4.4924,1.8805,16.2513,0
254.8409,102.3322,4.5304,1.9164,15.7454,0
254.4272,103.5239,4.5637,1.9564,14.799,0
253.9492,104.706,4.6092,2.0028,14.9735,0
253.4427,105.8453,4.6246,2.0534,15.1698,0
252.871,106.9442,4.6721,2.1101,15.277,0
252.2482,107.9951,4.7189,2.1688,14.7121,0
251.5744,109.0327,4.7092,2.2327,15.0398,0
250.8219,110.0117,4.7625,2.3001,15.271,0
249.991,110.9026,4.7863,2.3669,15.284,0
249.11,111.7566,4.7903,2.4344,14.2916,0
248.1819,112.5648,4.7997,2.5048,13.9911,0
247.1788,113.3047,4.8017,2.5804,15.2319,0
246.1418,113.9522,4.8051,2.662,14.3951,0
245.0357,114.5157,4.8342,2.7445,14.163,0
243.879,114.965,4.8281,2.8251,15.1052,0
242.6976,115.3161,4.8522,2.899,14.2632,0
241.487,115.6338,4.8275,2.9732,14.8672,0
240.2278,115.7968,4.8259,3.04,16.2128,0
239.0073,115.9042,4.8205,3.0944,15.3029,0
237.742,115.9485,4.8291,3.1399,14.8959,0
236.4931,115.9396,4.8163,-3.1077,15.0998,0
235.2438,115.8933,4.7774,-3.082,14.9786,0
233.9848,115.8139,4.7627,-3.0644,15.3515,0
232.7007,115.7162,4.7327,-3.0533,15.1074,0
231.4222,115.6099,4.713,-3.0465,15.6121,0
230.1132,115.4885,4.6778,-3.0419,15.1469,0
228.7574,115.3827,4.6026,-3.0414,15.8549,0
227.3979,115.2326,4.5718,-3.0434,16.2856,0
226.0116,115.1096,4.5319,-3.0456,16.3767,0
224.5594,114.997,4.4875,-3.0493,17.6974,0
223.0971,114.8517,4.4556,-3.0538,18.1795,0
221.621,114.7257,4.4066,-3.0563,17.8614,0
220.5933,114.6567,4.4012,-3.0565,18.4098,0
219.5692,114.5592,4.3716,-3.0572,18.6777,0
218.5437,114.4776,4.3255,-3.0586,18.4829,0
217.4815,114.4038,4.3243,-3.0601,19.2055,0
216.4261,114.3175,4.3036,-3.061,18.7953,0
215.3577,114.2294,4.292,-3.063,20.2364,0
214.286,114.1464,4.2435,-3.0649,18.9796,0
213.169,114.0758,4.2422,-3.0673,20.3838,0
212.0586,114.0114,4.2242,-3.0695,19.6055,0
210.9043,113.94,4.2103,-3.0734,20.0106,0
209.8213,113.8611,4.1675,-3.0782,19.8482,0
208.7059,113.8105,4.1431,-3.0832,20.0242,0
207.5707,113.7315,4.1946,-3.0908,20.9157,0
206.4697,113.6921,4.1884,-3.0971,19.4613,0
205.3672,113.645,4.1461,-3.1041,20.268,0
204.2402,113.6211,4.1642,-3.1093,20.1708,0
203.1118,113.5795,4.1643,-3.1158,20.4423,0
201.9887,113.5706,4.1054,-3.1211,20.5392,0
200.8654,113.5423,4.1018,-3.127,20.1586,0
199.747,113.5303,4.1265,-3.1322,21.0245,0
198.6399,113.5228,4.1268,-3.1366,20.1552,0
197.5178,113.5162,4.0863,-3.1406,19.8591,0
196.3774,113.5299,4.0909,3.1391,20.8218,0
195.2327,113.55,4.063,3.1355,20.3115,0
194.1347,113.5473,4.0668,3.132,20.1355,0
193.0095,113.5688,4.0788,3.1297,19.6603,0
191.8797,113.594,4.072,3.1269,20.2307,0
190.7363,113.6169,4.0355,3.1224,20.3008,0
189.5781,113.6507,4.0143,3.1183,20.9415,0
188.4668,113.6678,4.0222,3.1135,20.1793,0
187.2914,113.7204,3.9946,3.1095,20.6156,0
186.181,113.7394,3.9836,3.1058,20.249,0
185.0203,113.7847,3.9566,3.1024,20.3215,0
183.8608,113.8327,3.9306,3.0997,20.6804,0
182.7023,113.907,3.9414,3.097,20.4608,0
181.5344,113.9627,3.9288,3.0945,21.2628,0
180.3835,114.0014,3.8956,3.0924,20.9834,0
179.1988,114.0826,3.9035,3.0911,21.1198,0
178.0356,114.1316,3.8773,3.0901,21.1566,0
176.8934,114.2037,3.8628,3.0894,20.1819,0
175.723,114.2493,3.8511,3.0885,21.205,0
174.6128,114.3398,3.8333,3.088,20.3136,0
173.4465,114.3989,3.812,3.0878,20.7922,0
172.3249,114.4627,3.787,3.0869,20.1408,0
171.2073,114.5455,3.7727,3.0876,19.9688,0
170.0962,114.5988,3.7372,3.0874,19.9162,0
168.9967,114.6647,3.7288,3.0884,18.9667,0
167.8708,114.7263,3.7243,3.089,19.9492,0
166.8091,114.7884,3.6941,3.0899,19.1859,0
165.7091,114.8433,3.6717,3.091,19.6416,0
164.6561,114.9138,3.6806,3.0922,18.8131,0
163.5498,114.9495,3.6607,3.0935,19.924,0
162.5315,115.0228,3.6308,3.094,19.041,0
161.4665,115.0612,3.6167,3.0931,19.245,0
159.9441,115.1681,3.6124,3.0932,19.557,0
158.943,115.2044,3.5919,3.0932,17.2495,0
157.9222,115.2767,3.5811,3.0932,18.723,0
156.8885,115.3083,3.5599,3.0933,18.2322,0
155.8893,115.3761,3.537,3.093,18.1544,0
154.3982,115.4617,3.4991,3.093,17.8741,0
153.3909,115.5289,3.4732,3.0932,17.9894,0
151.9224,115.6039,3.4184,3.0928,17.7099,0
150.4886,115.6879,3.3987,3.0933,16.8487,0
149.0673,115.7528,3.3629,3.0944,16.7741,0
147.7308,115.8285,3.2957,3.096,15.6615,0
146.4641,115.8763,3.2395,3.0979,15.1568,0
145.2863,115.9495,3.2378,3.1006,14.3978,0
144.1946,115.9951,3.2227,3.103,12.7443,0
143.0921,116.0245,3.1025,3.1073,12.7596,0
141.7282,116.0882,3.0479,3.1133,13.6113,0
140.4291,116.1623,3.1152,3.1243,11.4264,0
139.1711,116.1944,3.1261,3.1404,11.1016,0
138.0184,116.1961,3.1439,-3.121,10.4522,0
136.8307,116.1881,3.1618,-3.0954,11.5164,0
135.5854,116.1231,3.1757,-3.0683,11.41,0
134.2509,116.0591,3.1856,-3.0378,12.1358,0
133.2009,115.957,3.195,-3.0132,13.1746,0
132.0897,115.8166,3.1962,-2.9881,13.7824,0
130.9315,115.6239,3.2061,-2.9664,14.332,0
129.7272,115.415,3.2399,-2.9494,15.3153,0
128.4863,115.1415,3.215,-2.9369,15.0078,0
127.191,114.8588,3.2041,-2.9301,16.7672,0
125.8108,114.5501,3.1764,-2.9288,17.6452,0
124.3615,114.2215,3.1397,-2.9303,18.461,0
123.3073,114.0219,3.1109,-2.9313,19.2359,0
122.2465,113.7951,3.0896,-2.932,19.701,0
121.1407,113.5695,3.0636,-2.9321,20.4255,0
120.0221,113.3529,3.067,-2.9321,20.6103,0
118.8163,113.0897,3.0421,-2.9321,22.841,0
117.6289,112.8601,3.0269,-2.9319,20.7355,0
116.3678,112.5941,3.0061,-2.9314,22.7464,0
115.1412,112.3527,3.0101,-2.9301,22.7655,0
113.8685,112.0777,2.9892,-2.9304,23.0893,0
112.6011,111.811,2.9714,-2.9295,23.6027,0
111.3694,111.5446,2.9449,-2.9297,23.3294,0
110.0753,111.2731,2.924,-2.9298,23.6149,0
108.8099,110.9998,2.9059,-2.93,23.1916,0
107.529,110.7333,2.8868,-2.9306,23.3444,0
106.234,110.4571,2.8753,-2.9317,23.6263,0
104.9631,110.1855,2.8473,-2.9316,23.4728,0
103.681,109.9242,2.8406,-2.9334,23.2194,0
102.3926,109.6557,2.8277,-2.9349,23.9565,0
101.1289,109.3986,2.8125,-2.9362,23.2579,0
99.8614,109.1369,2.7916,-2.9378,22.9448,0
98.5788,108.8658,2.7783,-2.9389,23.8528,0
97.3248,108.6126,2.764,-2.9396,22.7743,0
96.0411,108.3667,2.7438,-2.9403,23.1652,0
94.7738,108.1093,2.7227,-2.9403,23.4771,0
93.5043,107.853,2.7033,-2.9408,22.9329,0
92.2252,107.6077,2.6754,-2.941,23.2694,0
90.9741,107.3728,2.6551,-2.9398,23.3153,0
89.7149,107.107,2.6364,-2.9379,22.8865,0
88.4467,106.8616,2.6262,-2.936,23.1727,0
87.206,106.6112,2.6004,-2.9337,23.1786,0
85.9727,106.354,2.5803,-2.9321,22.4457,0
84.7418,106.099,2.5708,-2.9306,22.4147,0
83.5289,105.8449,2.5718,-2.9288,22.4776,0
82.3353,105.5817,2.5718,-2.9285,21.9128,0
81.1552,105.3262,2.5398,-2.9275,21.4416,0
79.9778,105.0804,2.5362,-2.9266,21.4065,0
78.8158,104.8377,2.5259,-2.9262,21.5746,0
77.6614,104.5667,2.5252,-2.9272,21.5941,0
76.541,104.3372,2.5266,-2.9286,20.3548,0
75.428,104.1023,2.5153,-2.9301,20.4137,0
74.3278,103.8698,2.5164,-2.9304,20.0164,0
73.2631,103.6398,2.4988,-2.9306,19.4547,0
72.2044,103.4254,2.501,-2.9306,19.4966,0
71.1646,103.1943,2.4896,-2.9308,18.633,0
70.1801,103.0035,2.494,-2.9303,17.9374,0
68.7831,102.7014,2.4647,-2.9302,16.1426,0
67.4979,102.4414,2.4502,-2.9293,15.7465,0
66.3459,102.1963,2.4598,-2.929,14.0065,0
65.2809,101.9634,2.4397,-2.9294,12.435,0
64.0801,101.7106,2.4431,-2.9293,10.5531,0
63.0851,101.4996,2.4222,-2.9292,8.2184,0
62.043,101.2811,2.4154,-2.9295,4.5955,0
61.0208,101.04,2.3711,-2.93,2.3976,0
59.9962,100.834,2.3628,-2.9335,4.9124,0
58.9013,100.6,2.3524,-2.9301,6.336,0
57.915,100.409,2.3677,-2.9035,7.7674,0
56.8082,100.1258,2.3854,-2.8509,8.4994,0
55.8348,99.814,2.3272,-2.7925,9.8661,0
54.8112,99.4482,2.3661,-2.7241,10.2932,0
53.762,98.9498,2.3685,-2.6385,10.3772,0
52.699,98.3152,2.3665,-2.5313,11.3607,0
51.6501,97.5495,2.3445,-2.4074,11.9311,0
50.9237,96.8572,2.3443,-2.3039,11.8501,0
50.2179,96.0603,2.2928,-2.197,12.901,0
49.5972,95.2271,2.2957,-2.0889,12.3272,0
49.0579,94.2772,2.2578,-1.9764,13.4234,0
48.5979,93.2357,2.212,-1.8648,13.8354,0
48.284,92.1298,2.1767,-1.762,14.0143,0
48.0126,90.9829,2.1391,-1.6718,13.986,0
47.8372,89.7731,2.0999,-1.6094,14.7405,0
47.7338,88.5217,2.0603,-1.5736,15.1551,0
47.6681,87.2305,2.0236,-1.56,15.5956,0
47.6834,85.9127,1.9892,-1.555,16.2626,0
47.6979,84.5794,1.9406,-1.5522,16.1356,0
47.7254,83.2051,1.898,-1.5504,16.1372,0
47.7593,81.7716,1.8747,-1.5495,17.3721,0
47.7867,80.3152,1.8251,-1.549,18.2947,0
47.8018,78.8236,1.7769,-1.5479,17.9974,0
47.8304,77.8105,1.7527,-1.5476,17.9425,0
47.8537,76.7692,1.7247,-1.547,18.8585,0
47.8707,75.6925,1.6883,-1.5463,19.4497,0
47.8922,74.6272,1.6632,-1.5459,19.1925,0
47.9207,73.5463,1.622,-1.5453,19.6859,0
47.9354,72.4661,1.5897,-1.5451,19.4454,0
47.961,71.3725,1.5531,-1.5454,19.5104,0
47.9925,70.2944,1.5222,-1.546,19.2289,0
48.0095,69.2073,1.5222,-1.5465,19.5783,0
48.0399,68.1174,1.4817,-1.5473,19.4048,0
48.0624,67.0366,1.3914,-1.5478,19.2663,0
48.0829,65.9421,1.4205,-1.5481,19.4281,0
48.1016,64.8529,1.4384,-1.548,19.5298,0
48.1221,63.7609,1.3763,-1.5481,19.5125,0
48.1488,62.6662,1.3094,-1.55,19.9944,0
48.1757,61.5836,1.3209,-1.5508,19.2367,0
48.1909,60.4815,1.3067,-1.5517,20.2988,0
48.1937,59.3793,1.2847,-1.5517,19.957,0
48.2331,58.2804,1.2072,-1.5527,19.9384,0
48.2464,57.1719,1.1808,-1.5536,19.8952,0
48.2617,56.0681,1.1628,-1.5548,19.5548,0
48.2852,54.9775,1.1031,-1.5555,19.8269,0
48.2903,53.8469,1.0869,-1.5551,19.7404,0
48.2922,52.7481,1.0952,-1.5552,19.8045,0
48.3017,51.6329,1.0454,-1.5554,19.4478,0
48.3265,50.5163,0.976,-1.5557,20.1705,0
48.3306,49.4088,0.9736,-1.5567,19.6889,0
48.3649,48.2822,0.9152,-1.5575,20.3121,0
48.3677,47.191,0.8966,-1.5575,19.3577,0
48.3633,46.0836,0.8615,-1.558,19.8931,0
48.3883,45.0068,0.826,-1.5583,19.37,0
48.4053,43.9264,0.7964,-1.557,19.2835,0
48.4117,42.8334,0.7597,-1.5564,19.7783,0
48.4197,41.7747,0.7274,-1.5561,18.7389,0
48.443,40.7213,0.7189,-1.5559,18.9756,0
48.4512,39.6578,0.6881,-1.5556,18.8093,0
48.4739,38.631,0.6503,-1.5561,18.798,0
48.4772,37.5984,0.6183,-1.5576,18.1641,0
48.486,36.5817,0.5884,-1.5603,18.1552,0
48.4795,35.5777,0.5664,-1.565,17.824,0
48.4663,34.0968,0.5443,-1.5788,17.7323,0
48.4036,32.6454,0.4987,-1.601,17.0533,0
48.3248,31.2361,0.4512,-1.6307,16.4014,0
48.2366,29.879,0.4236,-1.6672,15.7517,0
48.0693,28.5696,0.3942,-1.7115,15.348,0
47.8594,27.301,0.3516,-1.7652,15.7424,0
47.5971,26.1236,0.3121,-1.827,14.1702,0
47.2646,24.9398,0.2786,-1.8946,14.4244,0
46.8888,23.8584,0.2382,-1.9669,14.4963,0
46.4552,22.8088,0.2229,-2.0465,13.2762,0
45.891,21.84,0.2068,-2.133,13.7035,0
45.2786,20.9673,0.165,-2.2287,12.5773,0
44.6454,20.0923,0.1546,-2.3289,13.0382,0
43.9277,19.3803,0.1153,-2.4327,11.2511,0
43.1595,18.7353,0.0811,-2.5391,12.438,0
42.0708,18.0248,0.0769,-2.6714,11.3204,0
41.1715,17.5429,0.044,-2.7647,11.571,0
39.9683,17.1674,0.0154,-2.8748,11.3646,0
38.7672,16.8126,0.0027,-2.9565,11.0718,0
37.4762,16.5698,-0.0353,-3.0143,12.1539,0
36.186,16.3951,-0.0118,-3.0527,11.8323,0
35.1797,16.2856,-0.0176,-3.075,12.8472,0
34.1301,16.2327,-0.0216,-3.0918,13.4572,0
33.0752,16.1573,-0.0255,-3.1055,12.8526,0
31.9495,16.1511,-0.0391,-3.1172,14.4726,0
30.8158,16.1058,-0.0215,-3.1253,14.6015,0
29.6771,16.0852,-0.0587,-3.1326,13.9537,0
28.4744,16.0475,-0.0165,-3.1357,14.5123,0
27.2331,16.0326,-0.0189,-3.1387,14.8073,0
25.9823,16.0487,0.0055,-3.1396,14.9621,0
24.717,16.0359,-0.0057,3.1415,15.6632,0
23.4244,16.0482,0.0044,3.1396,14.986,0
22.1324,16.0323,0.0518,3.1365,15.7422,0
20.809,16.0497,0.0504,3.1349,16.7403,0
19.481,16.0874,0.06,3.1326,15.6219,0
18.1475,16.1346,0.0966,3.13,16.4396,0
16.7764,16.1467,0.1043,3.1273,15.9941,0
15.424,16.1847,0.127,3.1238,16.6463,0
14.0353,16.2072,0.1441,3.1181,16.2679,0
12.6205,16.2379,0.1563,3.1122,17.1398,0
11.2035,16.2998,0.175,3.1062,17.3365,0
9.8774,16.3719,0.155,3.1018,15.8294,0
8.5422,16.4358,0.1797,3.0977,15.048,0
7.1911,16.5052,0.1751,3.0965,15.996,0
5.9161,16.5718,0.1691,3.0973,14.9255,0
4.66,16.6524,0.1785,3.0994,14.9513,0
3.4475,16.7417,0.1869,3.1069,15.2584,0
2.2775,16.7804,0.1987,3.1229,13.3716,0
1.1372,16.8452,0.2198,-3.1319,13.3675,0
-0.004,16.8881,0.2139,-3.0895,13.0732,0
-1.0854,16.8125,0.2215,-3.0316,13.2091,0
-2.1188,16.7522,0.1969,-2.9621,12.7161,0
-3.3671,16.52,0.2198,-2.8479,11.4057,0
-4.5734,16.1176,0.2204,-2.724,10.7326,0
-5.7108,15.6027,0.2458,-2.6056,12.2901,0
-6.6524,14.9955,0.2207,-2.4895,10.763,0
-7.5222,14.3171,0.2244,-2.3733,9.1102,0
-8.3257,13.5545,0.2298,-2.2507,10.2846,0
-8.9873,12.7152,0.2248,-2.1249,9.8755,0
-9.5364,11.8195,0.1642,-2.0015,7.6955,0
-9.9866,10.8809,0.1507,-1.8854,9.7412,0
-10.2773,9.8392,0.1243,-1.7746,8.5994,0
-10.5216,8.5941,0.1459,-1.6406,10.5175,0
-10.6329,7.3758,0.0953,-1.5088,8.2333,0
-10.4809,6.1483,0.0943,-1.3815,9.8811,0
-10.302,4.9706,0.0336,-1.2581,7.1179,0
-9.9844,4.0098,0.0363,-1.1599,10.9374,0
-9.5207,2.9642,0.0206,-1.0372,7.9496,0
-8.8905,1.9467,0.0578,-0.9133,10.7363,0
-8.2151,1.0752,0.0078,-0.7886,8.2461,0
-7.3177,0.2229,0.047,-0.6585,9.6971,0
-6.4824,-0.4253,-0.0077,-0.5298,8.7519,0
