x,y,z,yaw,velocity,change_flag
145.8969,-126.4874,-2.1103,0.1679,19.9231,0
146.9836,-126.296,-2.0945,0.1694,19.5463,0
148.1379,-126.1111,-2.0568,0.1705,20.9188,0
149.2356,-125.9011,-2.0649,0.171,19.9923,0
150.369,-125.742,-2.0568,0.1724,20.392,0
151.4918,-125.5491,-2.0143,0.1722,20.7232,0
152.6273,-125.3559,-2.0125,0.1725,20.5237,0
153.7393,-125.1664,-2.0158,0.1721,20.4082,0
154.8617,-124.9767,-1.9797,0.1719,20.5336,0
156.0006,-124.7784,-1.9691,0.1719,20.5449,0
157.1179,-124.5739,-1.9434,0.1709,20.3947,0
158.2638,-124.4055,-1.9177,0.1712,20.2475,0
159.4,-124.2209,-1.8907,0.1709,21.3329,0
160.5305,-124.0332,-1.8822,0.171,20.5078,0
161.653,-123.8465,-1.8454,0.1705,20.835,0
162.78,-123.6488,-1.8326,0.1695,20.5365,0
163.9034,-123.4563,-1.8,0.1687,20.4235,0
165.0449,-123.273,-1.7765,0.1682,20.9722,0
166.1573,-123.0926,-1.7615,0.1673,20.0968,0
167.3173,-122.898,-1.726,0.1668,20.8508,0
168.4541,-122.7214,-1.7298,0.1669,20.8487,0
169.6139,-122.5407,-1.7173,0.1672,21.0746,0
170.7296,-122.342,-1.696,0.1682,20.7789,0
171.881,-122.1481,-1.6917,0.1695,20.6074,0
173.0329,-121.9607,-1.6715,0.1715,20.8878,0
174.1882,-121.7731,-1.6721,0.1733,21.3498,0
175.3459,-121.5805,-1.6246,0.1754,21.5208,0
176.5082,-121.3598,-1.6214,0.1781,21.8777,0
177.6777,-121.1786,-1.6035,0.1806,21.521,0
178.8251,-120.9499,-1.5977,0.1821,20.9838,0
179.9825,-120.7509,-1.5973,0.1832,21.1055,0
181.1791,-120.5333,-1.5631,0.1843,22.0498,0
182.3535,-120.3028,-1.5343,0.1846,21.2908,0
183.5325,-120.1019,-1.5241,0.1847,21.6874,0
184.7046,-119.8883,-1.5144,0.184,21.4245,0
185.902,-119.6672,-1.4892,0.1833,21.8882,0
187.104,-119.458,-1.4687,0.1818,21.7302,0
188.3099,-119.2276,-1.4648,0.1815,21.6988,0
189.5531,-119.0155,-1.4299,0.181,22.2494,0
190.7449,-118.8043,-1.4168,0.1803,21.8376,0
191.9722,-118.5914,-1.4062,0.1796,22.7009,0
193.2003,-118.3783,-1.3746,0.1785,22.5331,0
194.433,-118.1574,-1.3629,0.178,22.5559,0
195.6457,-117.9427,-1.3335,0.1782,22.243,0
196.9285,-117.7254,-1.3054,0.1782,23.4509,0
198.1646,-117.4948,-1.2978,0.1786,22.9079,0
199.3876,-117.2943,-1.2653,0.1784,22.1023,0
200.6444,-117.0828,-1.2497,0.1779,22.7922,0
201.9159,-116.8621,-1.2273,0.1784,23.227,0
203.1778,-116.6434,-1.1972,0.1776,23.2782,0
204.4637,-116.4118,-1.1803,0.1781,23.1878,0
205.7323,-116.1827,-1.1593,0.1781,23.2909,0
207.0324,-115.9591,-1.1389,0.1789,23.3704,0
208.2979,-115.7469,-1.0985,0.1789,23.0204,0
209.5901,-115.5245,-1.0725,0.1791,23.6416,0
210.8917,-115.2696,-1.0532,0.1794,24.4771,0
212.1933,-115.0581,-1.0276,0.1799,24.4531,0
213.5087,-114.8335,-1.0011,0.181,23.9939,0
214.8137,-114.5976,-0.9806,0.1826,23.4734,0
216.1123,-114.3613,-0.9461,0.1833,24.0601,0
217.4447,-114.1066,-0.9202,0.1847,23.5545,0
218.798,-113.8634,-0.8913,0.186,24.4616,0
220.0943,-113.6402,-0.8643,0.1872,24.0624,0
221.4318,-113.3653,-0.8158,0.1866,24.6231,0
222.7637,-113.1319,-0.8064,0.1874,24.5546,0
224.0714,-112.9015,-0.7856,0.187,23.7926,0
225.364,-112.6514,-0.733,0.1867,23.7175,0
226.6907,-112.369,-0.7273,0.1868,24.2052,0
228.0377,-112.1272,-0.6674,0.1873,24.7692,0
229.3313,-111.8828,-0.6443,0.1867,23.8929,0
230.6286,-111.6676,-0.6105,0.1866,23.2352,0
231.9908,-111.4171,-0.5706,0.1856,25.1625,0
233.2537,-111.1898,-0.5501,0.1854,22.8011,0
234.5763,-110.9674,-0.4989,0.1854,23.7706,0
235.8956,-110.6984,-0.4772,0.1851,23.778,0
237.1772,-110.4737,-0.4481,0.1849,23.2214,0
238.5227,-110.2293,-0.4061,0.1843,24.4365,0
239.8186,-109.9943,-0.3713,0.1835,23.5276,0
241.134,-109.749,-0.3485,0.1824,23.3722,0
242.4374,-109.5292,-0.3348,0.1822,24.2914,0
243.737,-109.3106,-0.2764,0.1814,23.4966,0
245.0361,-109.0693,-0.2225,0.1807,23.6046,0
246.2935,-108.83,-0.2068,0.1786,23.3203,0
247.5824,-108.5905,-0.2142,0.1787,23.5073,0
248.8367,-108.3735,-0.1217,0.1765,23.3099,0
250.0821,-108.1665,-0.1074,0.1746,23.1335,0
251.2947,-107.9278,-0.1183,0.1733,21.0931,0
252.5094,-107.7508,-0.0477,0.1721,21.6085,0
253.6806,-107.5178,-0.0174,0.1699,21.5218,0
254.8459,-107.3367,-0.0187,0.1675,21.1294,0
255.9986,-107.1376,0.0712,0.1643,21.2922,0
257.1044,-106.9618,0.0567,0.1634,19.7995,0
258.1449,-106.8044,0.0924,0.1615,19.1449,0
259.1882,-106.615,0.1196,0.1593,18.8299,0
260.1851,-106.4746,0.1507,0.1583,17.0118,0
261.5805,-106.2415,0.1944,0.1576,16.602,0
262.8642,-106.0399,0.224,0.1581,15.3326,0
264.0469,-105.8296,0.2568,0.1609,13.7532,0
265.1805,-105.636,0.2984,0.1734,13.1264,0
266.2744,-105.4139,0.3058,0.1951,13.1751,0
267.2688,-105.1836,0.3402,0.2291,11.9955,0
268.5222,-104.8848,0.4235,0.2867,11,0
269.7105,-104.4716,0.4221,0.3658,11,0
270.8121,-103.9917,0.4624,0.468,10.461,0
271.8923,-103.4081,0.5167,0.5884,10.3316,0
272.8326,-102.7669,0.5516,0.721,10,0
273.7026,-101.9311,0.6048,0.896,10,0
274.4342,-100.9668,0.6299,1.0519,10,0
274.8947,-99.9904,0.6676,1.238,10,0
275.2516,-98.9967,0.694,1.3884,9.4864,0
275.4348,-97.7589,0.7077,1.5696,9.9385,0
275.4585,-96.7048,0.7336,1.7109,9.036,0
275.3087,-95.6534,0.7378,1.8477,8.5136,0
275.0594,-94.4453,0.7439,1.9721,9,0
274.5789,-93.3982,0.7354,2.068,10.8735,0
273.9731,-92.3859,0.7468,2.1254,10.055,0
273.2718,-91.2837,0.74,2.1407,12.4155,0
272.7224,-90.4105,0.7509,2.1394,12.6814,0
272.1622,-89.5213,0.7423,2.1322,12.2566,0
271.585,-88.5476,0.7421,2.1239,13.744,0
270.9954,-87.6253,0.7397,2.1159,13.4594,0
270.3799,-86.5935,0.75,2.1083,14.1459,0
269.7657,-85.5487,0.7539,2.1019,14.9294,0
269.1712,-84.4952,0.7078,2.0948,15.2047,0
268.5269,-83.3631,0.7656,2.0853,15.2115,0
267.9215,-82.2319,0.7127,2.0728,15.724,0
267.2821,-81.0041,0.743,2.0593,16.5932,0
266.6473,-79.7944,0.7497,2.0422,15.8335,0
266.0239,-78.499,0.7711,2.0231,17.4084,0
265.3804,-77.2028,0.7767,2.0036,18.4971,0
264.7792,-75.8617,0.7824,1.9848,17.9761,0
264.1773,-74.4876,0.8129,1.9643,18.229,0
263.6106,-73.087,0.8131,1.9439,18.5359,0
263.2207,-72.1109,0.8169,1.9301,18.9132,0
262.839,-71.1331,0.8196,1.9143,19.0828,0
262.4864,-70.1158,0.8225,1.9,19.4225,0
262.1468,-69.0994,0.8312,1.8856,19.3794,0
261.812,-68.0594,0.8682,1.8703,19.1685,0
261.4951,-66.9927,0.8802,1.8557,20.1787,0
261.1857,-65.9301,0.866,1.841,20.006,0
260.9169,-64.8292,0.8879,1.8254,20.8745,0
260.621,-63.6813,0.9121,1.8111,21.0181,0
260.3605,-62.5743,0.9309,1.799,20.2455,0
260.0987,-61.4158,0.9566,1.7887,21.6562,0
259.8416,-60.3168,0.9485,1.7814,20.3955,0
259.5781,-59.157,0.9734,1.7768,20.7438,0
259.334,-57.9819,1.0361,1.7745,21.9723,0
259.078,-56.7968,1.0561,1.7721,20.9136,0
258.8392,-55.6075,1.0423,1.77,22.4296,0
258.6266,-54.374,1.0395,1.7686,21.9437,0
258.368,-53.2147,1.0801,1.7665,21.5129,0
258.1565,-51.9703,1.0868,1.7656,22.574,0
257.9086,-50.7506,1.108,1.7652,23.4278,0
257.6867,-49.5662,1.1052,1.7644,21.8512,0
257.4366,-48.3127,1.1663,1.7641,23.3318,0
257.2143,-47.0721,1.1903,1.7646,23.0794,0
256.9868,-45.7988,1.1712,1.7639,23.3591,0
256.7198,-44.5382,1.1947,1.7636,23.3986,0
256.4797,-43.2977,1.2128,1.763,22.3078,0
256.2404,-42.0273,1.2133,1.7618,23.2628,0
256.0063,-40.7488,1.2721,1.7613,23.0853,0
255.7294,-39.4756,1.3163,1.7619,23.6738,0
255.5004,-38.1558,1.3026,1.7624,23.8656,0
255.2561,-36.8446,1.2919,1.7622,23.958,0
255.0439,-35.4978,1.3519,1.7618,24.4502,0
254.7871,-34.2011,1.3744,1.7631,23.7778,0
254.5559,-32.8936,1.3769,1.7621,23.7163,0
254.2809,-31.5552,1.4089,1.764,24.4037,0
254.0069,-30.2872,1.4265,1.765,22.9948,0
253.7859,-28.9151,1.4388,1.7652,24.5635,0
253.5233,-27.5695,1.4788,1.7653,24.8295,0
253.2579,-26.2479,1.4905,1.7659,23.8915,0
252.9739,-24.8802,1.4997,1.7666,25.4338,0
252.7367,-23.4988,1.5097,1.7682,26.1476,0
252.4372,-22.1363,1.5415,1.7681,24.123,0
252.1695,-20.7614,1.5577,1.7679,24.9067,0
251.9139,-19.3743,1.5826,1.7684,26.8782,0
251.6218,-18.0047,1.6334,1.7688,24.1718,0
251.345,-16.5653,1.6274,1.7691,25.4929,0
251.0891,-15.1975,1.6416,1.77,24.6493,0
250.8175,-13.8155,1.6569,1.7714,25.791,0
250.563,-12.4107,1.6748,1.774,25.5473,0
250.2595,-11.011,1.6989,1.7772,25.6315,0
250.0028,-9.6278,1.7443,1.7839,24.8417,0
249.7155,-8.2474,1.7336,1.7912,24.8092,0
249.4397,-6.8745,1.7764,1.8009,24.2773,0
249.0755,-5.4982,1.8335,1.8092,25.5391,0
248.7843,-4.1449,1.8298,1.818,24.6669,0
248.4501,-2.8433,1.8563,1.8257,24.5397,0
248.0966,-1.4941,1.8665,1.8325,25.4651,0
247.7314,-0.1445,1.8952,1.8362,24.9399,0
247.3799,1.1282,1.9355,1.8385,23.6991,0
246.9885,2.4261,1.9188,1.8381,24.8036,0
246.6335,3.7048,1.9032,1.8348,23.2864,0
246.2755,4.9823,1.9166,1.8295,23.7426,0
245.9434,6.2114,2.0078,1.8205,22.8824,0
245.6558,7.396,2.043,1.8129,21.7671,0
245.3708,8.6135,2.029,1.8067,21.7571,0
245.1279,9.7261,2.0764,1.8002,20.5861,0
244.8753,10.8242,2.1086,1.7966,19.6476,0
244.6424,11.973,2.1051,1.7942,21.2741,0
244.3696,13.0481,2.1492,1.7913,19.5018,0
244.1307,14.0751,2.1532,1.7884,18.5131,0
243.8503,15.5734,2.2237,1.7846,19.2593,0
243.63,16.5581,2.2237,1.784,17.9405,0
243.3397,17.9856,2.2402,1.7837,17.9056,0
243.0447,19.3827,2.2147,1.7851,17.0257,0
242.7482,20.7309,2.2709,1.7857,15.9669,0
242.488,22.0058,2.262,1.7877,15.8752,0
242.2175,23.1868,2.302,1.7889,14.2484,0
241.9582,24.3719,2.296,1.7916,14.223,0
241.7594,25.376,2.3447,1.7914,12.5162,0
241.4761,26.6582,2.3371,1.7924,11.3191,0
241.222,27.7186,2.3485,1.7927,9.1469,0
241.0074,28.7512,2.377,1.7919,7.2262,0
240.8268,29.8402,2.3614,1.7823,6.0911,0
240.6614,30.9423,2.3811,1.7251,5.1592,0
239.5899,32.095,2.4106,1.6091,4.8927,0
239.5484,33.1445,2.4446,1.4735,5.3185,0
239.7616,34.2318,2.4895,1.2901,6.2407,0
240.0803,35.1837,2.5404,1.1127,6.8909,0
240.5767,36.1031,2.5951,0.9257,7.3553,0
241.5097,37.0092,2.6541,0.7401,7.5965,0
243.0767,37.7063,2.7029,0.566,8.3618,0
244.0812,38.2987,2.7611,0.4119,8.0411,0
245.1207,38.7661,2.7992,0.2941,8.9925,0
246.3187,39.0761,2.849,0.2225,9.2304,0
247.2948,39.3386,2.8899,0.2025,10.2019,0
248.3021,39.5898,2.9274,0.1969,9.8539,0
249.486,39.7668,2.9514,0.191,10.7635,0
250.5236,39.987,2.9906,0.1908,10.2731,0
251.6355,40.185,3.0349,0.1964,9.8837,0
252.6912,40.4273,3.0722,0.2106,10.3839,0
253.7165,40.641,3.094,0.2511,8.9596,0
254.7453,40.8952,3.1224,0.3257,8.8577,0
255.8808,41.3571,3.1863,0.4557,9.247,0
256.8112,41.8228,3.2242,0.5711,8.5204,0
257.8104,42.4731,3.2606,0.7277,8.6154,0
258.6813,43.3077,3.3143,0.8911,8.5,0
259.3255,44.3254,3.3699,1.0591,8.3671,0
259.9797,45.3899,3.4345,1.2272,9.1662,0
260.348,46.5845,3.461,1.3922,9.1097,0
260.5115,47.6349,3.4895,1.5149,8.4853,0
260.6158,48.695,3.537,1.6156,9.21,0
260.6206,49.8707,3.5929,1.7039,10.249,0
260.5175,50.8766,3.6632,1.746,9.7411,0
260.353,52.1323,3.6819,1.773,10.0464,0
260.1313,53.235,3.7747,1.7823,9.8594,0
259.9033,54.4337,3.8148,1.7841,11.917,0
259.5919,55.7246,3.7778,1.785,12.0114,0
259.3174,57.0323,3.8655,1.7818,13.7231,0
259.1199,58.0634,3.8789,1.7779,13.2545,0
258.9222,59.1448,3.9289,1.7715,13.065,0
258.6708,60.2706,3.9764,1.7638,14.4707,0
258.4736,61.4112,4.0081,1.7575,13.4344,0
258.1885,62.6367,4.0542,1.7516,14.7262,0
257.9965,63.836,4.0776,1.7476,13.9672,0
257.7702,65.057,4.1338,1.7449,15.1747,0
257.5625,66.3565,4.2064,1.7427,16.1507,0
257.3395,67.6346,4.2572,1.7396,15.8645,0
257.1608,68.84,4.2698,1.7379,14.6591,0
256.9407,70.1655,4.3361,1.7351,16.3057,0
256.7225,71.5315,4.4002,1.7326,16.3411,0
256.5217,72.9323,4.4351,1.7307,16.1366,0
256.2896,74.3479,4.5166,1.7295,16.099,0
256.1045,75.3527,4.5317,1.7287,20.8813,0
255.9302,76.7284,4.5822,1.7287,15.803,0
255.7573,77.7455,4.6314,1.7289,17.9546,0
255.5377,79.2047,4.6816,1.7312,19.6991,0
255.361,80.1988,4.6989,1.7326,19.3058,0
255.1374,81.647,4.7537,1.7371,16.9745,0
254.9413,82.7312,4.7752,1.739,18.9555,0
254.7003,84.167,4.8279,1.744,19.3866,0
254.5402,85.1616,4.8882,1.7469,17.8967,0
254.3594,86.1746,4.9221,1.7497,18.6459,0
254.0751,87.5684,4.9847,1.7512,17.0517,0
253.8677,88.5486,5.0048,1.7531,18.4206,0
253.6426,89.9628,5.0747,1.7554,18.3033,0
253.4329,91.3481,5.1273,1.7587,15.9121,0
253.1395,92.7729,5.1649,1.7596,17.3002,0
252.8933,94.1758,5.1937,1.7606,18.0932,0
252.6329,95.5509,5.248,1.7601,16.2359,0
252.4037,96.893,5.3112,1.7651,15.1245,0
252.1292,98.3123,5.3774,1.7768,18.8102,0
251.8971,99.5419,5.4316,1.7933,14.7916,0
251.6187,100.884,5.4701,1.8196,16.2557,0
251.3131,102.1108,5.5125,1.8491,14.5031,0
250.9304,103.3577,5.5647,1.8821,15.3399,0
250.5585,104.5419,5.5923,1.9181,14.9951,0
250.1619,105.6934,5.6518,1.9591,14.6909,0
249.7104,106.8015,5.6953,2.0051,14.1461,0
249.2178,107.8737,5.7274,2.0553,14.1803,0
248.6906,108.9161,5.753,2.1074,13.2693,0
248.0964,109.8798,5.8003,2.1618,12.5966,0
247.4663,110.8204,5.8161,2.2162,13.2887,0
246.7905,111.719,5.8358,2.276,13.3232,0
246.0916,112.5286,5.8423,2.3336,14.0908,0
245.3445,113.2617,5.8622,2.391,12.6916,0
244.6107,114.0091,5.8487,2.4459,11.9457,0
243.7959,114.6804,5.8741,2.5022,13.4835,0
242.7386,115.4418,5.8527,2.5756,11.5149,0
241.6624,116.1446,5.8684,2.6536,11.8655,0
240.5239,116.7201,5.8562,2.7337,10.1352,0
239.3074,117.1886,5.825,2.8151,10.9505,0
238.0696,117.6098,5.8408,2.8923,11.947,0
237.1011,117.875,5.8254,2.9486,12.1492,0
235.8088,118.0997,5.802,3.0149,12.3272,0
234.8211,118.2571,5.7776,3.0602,12.0875,0
233.8212,118.3271,5.7268,3.0986,12.0245,0
232.7197,118.3883,5.7501,3.1368,13.807,0
231.6763,118.4105,5.7092,-3.1095,13.3239,0
230.6168,118.3884,5.674,-3.0841,12.3536,0
229.5378,118.3123,5.6473,-3.0595,13.0296,0
228.3893,118.2418,5.5761,-3.0391,13.2283,0
227.2493,118.1271,5.5594,-3.0244,13.6919,0
226.0586,118.0022,5.5147,-3.0105,15.4839,0
224.8258,117.8496,5.4019,-2.9999,16.3858,0
223.633,117.657,5.3412,-2.9906,13.7664,0
222.3684,117.5125,5.2822,-2.9804,14.1432,0
221.0912,117.3278,5.2285,-2.9757,15.9344,0
219.8415,117.1153,5.1855,-2.9768,14.4267,0
218.5371,116.927,5.122,-2.9775,16.3304,0
217.2054,116.7301,5.0507,-2.9814,16.5035,0
215.907,116.5142,5.0198,-2.9877,15.9691,0
214.5464,116.329,4.94,-2.9944,16.2281,0
213.2249,116.1333,4.8849,-3.0031,15.3208,0
211.8163,115.921,4.857,-3.0126,17.3395,0
210.4461,115.768,4.7907,-3.0222,17.2499,0
209.0676,115.629,4.767,-3.0335,16.7082,0
207.6006,115.473,4.7164,-3.0473,17.1482,0
206.2057,115.3502,4.6287,-3.0613,16.9522,0
204.8197,115.2268,4.5466,-3.0732,17.823,0
203.3519,115.1367,4.6109,-3.0839,17.7404,0
201.954,115.0672,4.5626,-3.0939,17.3776,0
200.53,115.0181,4.5192,-3.1011,16.6423,0
199.1051,114.977,4.5106,-3.1065,18.1221,0
197.6263,114.9213,4.4304,-3.1122,17.9141,0
196.2007,114.8925,4.3997,-3.1183,17.0072,0
195.1703,114.8435,4.3961,-3.1223,19.3286,0
193.6976,114.8424,4.3618,-3.1276,18.5812,0
192.6467,114.8317,4.3298,-3.1312,19.6112,0
191.2033,114.8406,4.2911,-3.1371,18.6062,0
190.2031,114.854,4.2673,-3.141,17.0836,0
189.1735,114.8314,4.242,3.1383,18.4109,0
188.1692,114.8343,4.2711,3.1349,16.6224,0
187.0995,114.8539,4.2273,3.1324,19.2979,0
186.062,114.8518,4.1841,3.1281,17.9349,0
185.0001,114.8697,4.1567,3.1247,19.9021,0
183.9736,114.8839,4.1354,3.1225,16.8912,0
182.8195,114.9159,4.0947,3.1201,20.2509,0
181.7935,114.9477,4.0752,3.1195,18.9357,0
180.7066,114.9603,4.023,3.119,18.6971,0
179.6416,115.0015,3.9915,3.118,20.1502,0
178.5332,115.054,4.0053,3.1188,19.8131,0
177.4209,115.0633,3.9317,3.1191,20.7422,0
176.3177,115.0997,3.8968,3.1191,19.3285,0
175.1418,115.1286,3.8888,3.1188,22.2564,0
174.0428,115.1648,3.862,3.1185,18.6018,0
172.8614,115.1953,3.8066,3.1165,20.9189,0
171.7342,115.209,3.7753,3.1135,21.1541,0
170.5158,115.2635,3.7435,3.1115,21.6554,0
169.3596,115.294,3.6947,3.1083,21.3472,0
168.1853,115.3429,3.6574,3.1055,21.2282,0
166.9697,115.3919,3.6131,3.1026,22.2004,0
165.7749,115.4458,3.5853,3.1002,21.0334,0
164.5582,115.504,3.5408,3.0973,21.9778,0
163.3666,115.5635,3.5109,3.0949,21.41,0
162.1725,115.6171,3.4635,3.0921,21.8161,0
160.9727,115.6867,3.4282,3.0908,21.6606,0
159.7833,115.7475,3.4189,3.0906,21.0331,0
158.6434,115.8044,3.3962,3.0906,20.1577,0
157.458,115.8644,3.3709,3.0913,20.9828,0
156.2943,115.9406,3.3505,3.093,21.2906,0
155.1321,115.9992,3.3399,3.0958,21.0557,0
154.002,116.0498,3.2877,3.0988,20.5518,0
152.8466,116.1116,3.2606,3.1009,20.8374,0
151.7035,116.1679,3.2107,3.1031,20.2511,0
150.5463,116.2249,3.1776,3.1048,20.9534,0
149.39,116.2741,3.1333,3.1067,21.1083,0
148.2568,116.3258,3.0816,3.1083,20.5461,0
147.1615,116.3856,3.0629,3.1096,19.0499,0
146.0482,116.4112,3.0059,3.1112,18,0
145.017,116.4597,2.9655,3.1133,17.3937,0
143.9984,116.4859,2.8973,3.1139,16,0
142.5983,116.5327,2.8306,3.1173,16,0
141.3164,116.5757,2.8007,3.1204,14.443,0
140.2213,116.61,2.7566,3.1239,12,0
139.1381,116.6176,2.687,3.1289,12,0
138.118,116.6699,2.6376,3.1368,11,0
137.0283,116.6705,2.5455,-3.1361,11,0
136.0264,116.6896,2.5863,-3.1254,11,0
134.7621,116.6859,2.5849,-3.1063,11,0
133.6234,116.6367,2.6035,-3.0861,9.7628,0
132.526,116.5881,2.6008,-3.0664,9.5705,0
131.4422,116.5018,2.6031,-3.048,9.9322,0
130.3643,116.393,2.582,-3.0301,9.6472,0
129.1777,116.2609,2.5789,-3.0117,10.5512,0
127.953,116.1141,2.5697,-2.9927,11.3239,0
126.9314,115.9658,2.5779,-2.9781,13.6078,0
125.8981,115.786,2.5801,-2.9648,12.6357,0
124.7543,115.5444,2.5667,-2.9532,14.4518,0
123.5751,115.319,2.5396,-2.9435,15.0209,0
122.2857,115.0597,2.5003,-2.9366,16.2288,0
120.9506,114.763,2.4493,-2.9307,15.8632,0
119.5354,114.4754,2.3975,-2.927,17.5527,0
118.0627,114.1508,2.3438,-2.9251,18.7867,0
117.0087,113.929,2.3253,-2.9235,19.4091,0
115.9738,113.6807,2.292,-2.9226,20.0382,0
114.8653,113.4471,2.2568,-2.922,20.2719,0
113.7549,113.1937,2.2343,-2.9213,20.6758,0
112.6332,112.9776,2.1872,-2.9215,20.9959,0
111.4459,112.7069,2.1786,-2.9206,21.8248,0
110.2746,112.4498,2.1523,-2.9197,21.8593,0
109.0529,112.1917,2.1019,-2.9171,22.504,0
107.802,111.8889,2.0709,-2.9139,23.9732,0
106.5786,111.6159,2.0349,-2.9123,21.3857,0
105.2696,111.3149,2.002,-2.9116,25.1322,0
104.0083,111.0102,1.9769,-2.9121,23.6806,0
102.6826,110.7316,1.9393,-2.9129,24.2884,0
101.3374,110.4053,1.89,-2.9133,25.6375,0
100.0063,110.0962,1.8936,-2.9135,24.3644,0
98.6952,109.8109,1.8653,-2.9147,24.0306,0
97.3932,109.5287,1.8313,-2.9159,24.2164,0
96.1105,109.1973,1.8031,-2.9156,24.9562,0
94.7965,108.9018,1.7768,-2.9163,23.8806,0
93.5062,108.6055,1.736,-2.9159,23.8301,0
92.21,108.325,1.7181,-2.9175,24.398,0
90.9389,108.0464,1.6766,-2.9187,22.8968,0
89.6678,107.7558,1.6571,-2.919,23.2204,0
88.4291,107.4619,1.61,-2.9197,22.8594,0
87.1745,107.1831,1.563,-2.9203,22.981,0
85.9114,106.9164,1.5473,-2.9208,23.2337,0
84.6629,106.6201,1.5146,-2.921,22.9095,0
83.4271,106.3569,1.4828,-2.9213,22.4717,0
82.2427,106.0893,1.4399,-2.9203,22.5388,0
81.034,105.8142,1.3917,-2.9204,22.0755,0
79.8125,105.5625,1.3894,-2.9208,22.1239,0
78.6588,105.3083,1.3719,-2.9211,21.1028,0
77.473,105.0501,1.3613,-2.9222,21.7326,0
76.3086,104.7967,1.3224,-2.9222,21.6276,0
75.1806,104.5434,1.2974,-2.9222,20.5334,0
74.0462,104.3044,1.2766,-2.9226,20.7084,0
72.9336,104.082,1.2638,-2.9239,20.4265,0
71.8122,103.8258,1.2533,-2.9235,20.6844,0
70.7037,103.5596,1.2325,-2.9237,20.3395,0
69.6752,103.3527,1.2314,-2.9243,18.6888,0
68.6159,103.132,1.2017,-2.9246,19.8168,0
67.5781,102.9039,1.194,-2.9244,18.7959,0
66.5867,102.677,1.1703,-2.9238,17.9487,0
65.2193,102.39,1.1327,-2.924,16.4945,0
63.8901,102.0862,1.1205,-2.9228,15.312,0
62.6675,101.8316,1.0782,-2.9214,14.5526,0
61.5804,101.596,1.0768,-2.9222,12.4962,0
60.5979,101.3892,1.0593,-2.9218,10,0
59.4586,101.1288,1.0315,-2.9208,7,0
58.4252,100.9136,1.0107,-2.921,6,0
57.4511,100.6809,0.9891,-2.9205,2.5537,0
56.3707,100.4522,0.9356,-2.9217,3,0
55.3489,100.1846,0.9296,-2.9216,4,0
54.3063,100.0089,0.9062,-2.921,5,0
53.1048,99.716,0.8875,-2.9073,7,0
52.0639,99.5305,0.8512,-2.8761,8,0
50.9806,99.2166,0.9088,-2.8217,10.267,0
49.9366,98.8404,0.869,-2.7413,10.6342,0
48.8782,98.4288,0.8555,-2.6317,10.5105,0
47.8572,97.8228,0.8431,-2.504,10.8746,0
46.8934,97.0702,0.8254,-2.3674,10.1296,0
45.9764,96.1944,0.7727,-2.2285,10.8483,0
45.3643,95.394,0.7507,-2.1216,12.4499,0
44.7069,94.2344,0.7023,-1.9748,12.3623,0
44.2878,93.2784,0.645,-1.8631,12.6516,0
43.9863,92.2783,0.598,-1.7552,12.9412,0
43.7583,91.1781,0.548,-1.6596,12.8344,0
43.6209,90.0588,0.5051,-1.5848,13.7002,0
43.5303,88.912,0.4582,-1.5386,13.0284,0
43.5029,87.73,0.421,-1.528,12.9227,0
43.5509,86.5882,0.3817,-1.5347,13.4412,0
43.5895,85.3712,0.3341,-1.5367,14.6947,0
43.5987,84.1579,0.2994,-1.5365,15.241,0
43.6662,82.9147,0.2536,-1.536,15.0503,0
43.704,81.6356,0.2123,-1.5352,15.1604,0
43.7631,80.3929,0.1603,-1.5335,15.3261,0
43.8015,79.0473,0.1228,-1.531,15.8084,0
43.8732,77.7041,0.0672,-1.5288,16.3422,0
43.9295,76.3508,0.0189,-1.5269,16.3648,0
43.9619,74.9387,-0.0365,-1.5247,16.8668,0
44.0133,73.509,-0.0914,-1.5276,16.6669,0
44.0686,72.0622,-0.1486,-1.5326,17.6455,0
44.1192,71.0594,-0.1798,-1.534,17.7201,0
44.1585,69.5843,-0.2442,-1.5356,17.7839,0
44.1826,68.5756,-0.2579,-1.536,18.1947,0
44.211,67.5461,-0.2947,-1.5363,17.6762,0
44.3,65.996,-0.4003,-1.5369,20.2704,0
44.3007,64.9453,-0.4047,-1.5359,19.0156,0
44.3459,63.8844,-0.3728,-1.5361,18.4857,0
44.3698,62.8207,-0.4467,-1.5353,20.0874,0
44.4183,61.7188,-0.5245,-1.536,19.3196,0
44.4634,60.6594,-0.5088,-1.5357,19.9533,0
44.49,59.5409,-0.5315,-1.5355,18.901,0
44.5306,58.4104,-0.5643,-1.5366,20.9216,0
44.5513,57.2777,-0.6496,-1.5372,20.3687,0
44.5807,56.0884,-0.7057,-1.5377,21.811,0
44.6284,55.0059,-0.7162,-1.5395,20.1724,0
44.6795,53.8494,-0.7798,-1.5408,21.0165,0
44.6929,52.7174,-0.7851,-1.5402,20.8212,0
44.7267,51.569,-0.7922,-1.5414,19.8093,0
44.7769,50.434,-0.8734,-1.5425,20.9077,0
44.7483,49.3223,-0.9087,-1.5425,19.6896,0
44.8237,48.1953,-0.9732,-1.5431,21.1886,0
44.8547,47.1078,-1.0118,-1.5433,19.7851,0
44.8582,45.9704,-1.0548,-1.5426,20.0777,0
44.9117,44.9017,-1.1019,-1.5427,20.5576,0
